Year,Country,Rank,Name,Overall Score
2022,Japan,1478.0,Sophia University,16.942500000000003
2022,Japan,1481.0,Tottori University,16.86
2022,Japan,1494.0,University of Fukui,16.5075
2022,Japan,1495.0,University of Shizuoka,16.495
2022,Japan,1502.0,Kyoto Institute of Technology,16.272499999999997
2022,Japan,1504.0,Osaka Institute of Technology,16.2375
2022,Japan,1506.0,Dokkyo Medical University,16.22
2022,Japan,1517.0,Fukuoka University,16.0375
2022,Japan,1532.0,Chubu University,15.759999999999998
2022,Japan,1538.0,Akita University,15.5475
2022,Japan,1541.0,Aoyama Gakuin University,15.494999999999996
2022,Japan,1545.0,Kogakuin University,15.355
2022,Japan,1552.0,Tokyo University of Agriculture,15.222499999999998
2022,Japan,1565.0,Meijo University,14.997499999999995
2022,Japan,1575.0,Iwate University,14.7075
2022,Japan,1580.0,Ryukoku University,14.57
2022,Japan,1581.0,Tokyo University of Pharmacy and Life Sciences,14.5675
2022,Japan,1602.0,Ibaraki University,13.75
2022,Japan,1607.0,Meiji University,13.5975
2022,Japan,1613.0,Doshisha University,13.44
2022,Japan,1620.0,Toyo University,13.2375
2022,Japan,1621.0,Utsunomiya University,13.235
2022,Japan,1622.0,University of Hyogo,13.207499999999998
2022,Japan,1624.0,Kanagawa University,13.1725
2022,Japan,1633.0,Tokyo City University,13.027499999999998
2022,Japan,1639.0,Kansai University,12.75
2022,Japan,1658.0,Chiba Institute of Technology,11.527499999999998
2022,Japan,1661.0,Tokyo Denki University,10.7
2023,Japan,39.0,The University of Tokyo,75.915
2023,Japan,68.0,Kyoto University,67.9225
2023,Japan,215.0,Tohoku University,53.655
2023,Japan,289.0,Osaka University,49.675
2023,Japan,320.0,Nagoya University,47.825
2023,Japan,333.0,Tokyo Institute of Technology,47.42
2023,Japan,506.0,Kyushu University,42.035
2023,Japan,568.0,University of Tsukuba,40.3775
2023,Japan,584.0,Tokyo Medical and Dental University (TMDU),39.88
2023,Japan,588.0,Hokkaido University,39.76499999999999
2023,Japan,612.0,Yokohama City University,38.9
2023,Japan,642.0,Kansai Medical University,37.9275
2023,Japan,655.0,"University of Occupational and Environmental Health, Japan",37.525000000000006
2023,Japan,803.0,Keio University,33.89
2023,Japan,845.0,Juntendo University,32.8525
2023,Japan,853.0,Fujita Health University,32.7825
2023,Japan,854.0,Kobe University,32.74999999999999
2023,Japan,871.0,Nippon Medical School,32.5225
2023,Japan,880.0,The University of Aizu,32.30499999999999
2023,Japan,937.0,Kurume University,31.12
2023,Japan,982.0,Kindai University,30.2525
2023,Japan,998.0,Hiroshima University,29.845
2023,Japan,1016.0,The Jikei University School of Medicine,29.365
2023,Japan,1022.0,Niigata University,29.23
2023,Japan,1039.0,Waseda University,28.7625
2023,Japan,1043.0,Kyoto Prefectural University of Medicine,28.5925
2023,Japan,1126.0,Chiba University,26.4675
2023,Japan,1130.0,Tokyo Medical University,26.3875
2023,Japan,1152.0,Kumamoto University,25.775
2023,Japan,1156.0,Hamamatsu University School of Medicine,25.74
2023,Japan,1162.0,Hyogo College of Medicine,25.6325
2023,Japan,1173.0,Tokyo Metropolitan University,25.2075
2023,Japan,1177.0,Okayama University,25.05
2023,Japan,1180.0,Toyota Technological Institute,24.8675
2023,Japan,1192.0,St Marianna University School of Medicine,24.657499999999995
2023,Japan,1198.0,Rikkyo University,24.485
2023,Japan,1204.0,Kanazawa University,24.3425
2023,Japan,1211.0,Teikyo University,24.18
2023,Japan,1233.0,Saitama Medical University,23.6425
2023,Japan,1236.0,Aichi Medical University,23.58
2023,Japan,1268.0,Shiga University of Medical Science,23.14
2023,Japan,1270.0,Tokyo University of Agriculture and Technology,23.105
2023,Japan,1272.0,Showa University,23.0025
2023,Japan,1302.0,Yamagata University,22.2775
2023,Japan,1304.0,Nagoya City University,22.227500000000003
2023,Japan,1308.0,University of Toyama,22.1675
2023,Japan,1315.0,Kyushu Institute of Technology (Kyutech),21.8725
2023,Japan,1330.0,Nagasaki University,21.595
2023,Japan,1348.0,Shinshu University,21.3025
2023,Japan,1359.0,Tokushima University,21.05
2023,Japan,1367.0,Sapporo Medical University,20.8775
2023,Japan,1371.0,Toyohashi University of Technology (TUT),20.855
2023,Japan,1375.0,University of Yamanashi,20.7775
2023,Japan,1389.0,Osaka Metropolitan University,20.5475
2023,Japan,1391.0,Ehime University,20.442500000000003
2023,Japan,1392.0,Tokyo University of Science,20.4175
2023,Japan,1410.0,Tokyo University of Marine Science and Technology,20.165
2023,Japan,1416.0,Toho University,20.015
2023,Japan,1427.0,Gifu University,19.78
2023,Japan,1431.0,Yokohama National University,19.7075
2023,Japan,1432.0,Hosei University,19.6925
2023,Japan,1455.0,Kagawa University,19.215
2023,Japan,1460.0,Mie University,19.1375
2023,Japan,1463.0,Tokai University,19.075
2023,Japan,1464.0,Gunma University,19.07
2023,Japan,1466.0,The University of Electro-Communications,19.0025
2023,Japan,1473.0,Nagaoka University of Technology,18.860000000000003
2023,Japan,1479.0,Saga University,18.7175
2023,Japan,1483.0,University of the Ryukyus,18.685
2023,Japan,1486.0,Kitasato University,18.665
2023,Japan,1490.0,Ritsumeikan University,18.629999999999995
2023,Japan,1495.0,Shibaura Institute of Technology,18.465
2023,Japan,1497.0,Kochi University of Technology,18.4575
2023,Japan,1498.0,Kanazawa Medical University,18.43
2023,Japan,1515.0,University of Miyazaki,18.09
2023,Japan,1516.0,Ochanomizu University,18.055
2023,Japan,1527.0,Osaka Institute of Technology,17.779999999999998
2023,Japan,1532.0,Shimane University,17.7175
2023,Japan,1534.0,Tottori University,17.685
2023,Japan,1539.0,Yamaguchi University,17.625
2023,Japan,1542.0,Kochi University,17.61
2023,Japan,1546.0,Saitama University,17.5425
2023,Japan,1547.0,Kagoshima University,17.525000000000002
2023,Japan,1556.0,Osaka Medical and Pharmaceutical University,17.385
2023,Japan,1565.0,Oita University,17.2175
2023,Japan,1586.0,University of Fukui,16.79
2023,Japan,1589.0,Muroran Institute of Technology,16.735
2023,Japan,1590.0,Shizuoka University,16.712500000000002
2023,Japan,1591.0,Akita University,16.6875
2023,Japan,1595.0,Chuo University,16.655
2023,Japan,1597.0,Dokkyo Medical University,16.619999999999997
2023,Japan,1605.0,Nagoya Institute of Technology,16.4925
2023,Japan,1615.0,Sophia University,16.2975
2023,Japan,1625.0,Kwansei Gakuin University,16.1825
2023,Japan,1632.0,Kyoto Institute of Technology,16.0725
2023,Japan,1652.0,Kyoto Sangyo University,15.55
2023,Japan,1655.0,University of Shizuoka,15.4975
2023,Japan,1656.0,Fukuoka University,15.497499999999995
2023,Japan,1660.0,Chubu University,15.427499999999998
2023,Japan,1665.0,Kogakuin University,15.3225
2023,Japan,1684.0,Tokyo University of Agriculture,14.925
2023,Japan,1689.0,Iwate University,14.772499999999996
2023,Japan,1710.0,Ryukoku University,13.995
2023,Japan,1718.0,Ibaraki University,13.8475
2023,Japan,1720.0,Aoyama Gakuin University,13.7925
2023,Japan,1725.0,Meijo University,13.685
2023,Japan,1730.0,Meiji University,13.5875
2023,Japan,1739.0,Kanagawa University,13.3625
2023,Japan,1740.0,Tokyo University of Pharmacy and Life Sciences,13.279999999999998
2023,Japan,1742.0,University of Hyogo,13.249999999999998
2023,Japan,1749.0,Doshisha University,13.06
2023,Japan,1756.0,Utsunomiya University,12.9225
2023,Japan,1767.0,Kansai University,12.735
2023,Japan,1776.0,Tokyo City University,12.4
2023,Japan,1784.0,Chiba Institute of Technology,11.832499999999998
2023,Japan,1787.0,Toyo University,11.725
2023,Japan,1799.0,Tokyo Denki University,10.3575
2024,Japan,29.0,The University of Tokyo,83.08600000000001
2024,Japan,55.0,Kyoto University,75.0675
2024,Japan,130.0,Tohoku University,63.7805
2024,Japan,175.0,Osaka University,60.4655
2024,Japan,191.0,Tokyo Institute of Technology,59.237
2024,Japan,250.0,Nagoya University,55.87899999999999
2024,Japan,304.0,Kyushu University,52.956
2024,Japan,373.0,University of Tsukuba,50.0885
2024,Japan,389.0,Hokkaido University,49.4505
2024,Japan,491.0,Tokyo Medical and Dental University (TMDU),45.7585
2024,Japan,671.0,Kobe University,39.9115
2024,Japan,698.0,Hiroshima University,39.3505
2024,Japan,702.0,Keio University,39.2875
2024,Japan,716.0,Juntendo University,38.9945
2024,Japan,743.0,The University of Aizu,38.172
2024,Japan,806.0,Waseda University,36.8475
2024,Japan,850.0,Tokyo Medical University,35.9055
2024,Japan,936.0,Yokohama City University,34.146
2024,Japan,947.0,Tokyo University of Agriculture and Technology,33.8815
2024,Japan,952.0,Chiba University,33.7535
2024,Japan,954.0,Kumamoto University,33.7035
2024,Japan,961.0,Okayama University,33.548
2024,Japan,974.0,Kyoto Prefectural University of Medicine,33.1275
2024,Japan,1010.0,Wakayama Medical University,32.337999999999994
2024,Japan,1011.0,Fujita Health University,32.336499999999994
2024,Japan,1013.0,"University of Occupational and Environmental Health, Japan",32.3015
2024,Japan,1018.0,Nippon Medical School,32.19
2024,Japan,1033.0,Kanazawa University,31.8805
2024,Japan,1071.0,Kansai Medical University,30.895
2024,Japan,1095.0,Hamamatsu University School of Medicine,30.421
2024,Japan,1102.0,Kurume University,30.337
2024,Japan,1111.0,Niigata University,30.08
2024,Japan,1118.0,Tokyo Metropolitan University,29.9065
2024,Japan,1132.0,Toyohashi University of Technology (TUT),29.690999999999995
2024,Japan,1143.0,Toyota Technological Institute,29.4625
2024,Japan,1144.0,Gifu University,29.453499999999995
2024,Japan,1159.0,Aichi Medical University,29.035
2024,Japan,1176.0,Kindai University,28.7455
2024,Japan,1186.0,Nagoya City University,28.521
2024,Japan,1188.0,Shinshu University,28.475
2024,Japan,1204.0,Tokushima University,28.138
2024,Japan,1205.0,Osaka Metropolitan University,28.1225
2024,Japan,1228.0,Tokyo University of Science,27.7115
2024,Japan,1244.0,The Jikei University School of Medicine,27.343
2024,Japan,1247.0,St Marianna University School of Medicine,27.3325
2024,Japan,1255.0,Kyushu Institute of Technology (Kyutech),27.1745
2024,Japan,1258.0,The University of Electro-Communications,27.13
2024,Japan,1264.0,Shiga University of Medical Science,27.04
2024,Japan,1267.0,Hyogo Medical University,26.984
2024,Japan,1299.0,Nagaoka University of Technology,26.5685
2024,Japan,1304.0,Nagasaki University,26.4735
2024,Japan,1308.0,Showa University,26.406
2024,Japan,1322.0,Sapporo Medical University,26.0845
2024,Japan,1329.0,University of Toyama,25.9175
2024,Japan,1350.0,Toho University,25.651
2024,Japan,1352.0,Saitama Medical University,25.627
2024,Japan,1359.0,Yokohama National University,25.4805
2024,Japan,1361.0,Yamagata University,25.4475
2024,Japan,1395.0,Ochanomizu University,24.814
2024,Japan,1405.0,Tokyo University of Marine Science and Technology,24.6055
2024,Japan,1409.0,Ehime University,24.427
2024,Japan,1410.0,Nagoya Institute of Technology,24.4125
2024,Japan,1426.0,Kagawa University,24.099
2024,Japan,1439.0,Tokai University,23.9485
2024,Japan,1444.0,University of Yamanashi,23.761
2024,Japan,1447.0,Kitasato University,23.700000000000003
2024,Japan,1451.0,Rikkyo University,23.552
2024,Japan,1453.0,Yamaguchi University,23.510499999999997
2024,Japan,1456.0,Mie University,23.4685
2024,Japan,1471.0,Shibaura Institute of Technology,23.2795
2024,Japan,1486.0,Gunma University,23.0635
2024,Japan,1492.0,Kyoto Institute of Technology,23.0025
2024,Japan,1493.0,Kagoshima University,22.982
2024,Japan,1499.0,Ritsumeikan University,22.814
2024,Japan,1505.0,Saga University,22.68
2024,Japan,1509.0,University of the Ryukyus,22.67
2024,Japan,1510.0,University of Miyazaki,22.64
2024,Japan,1511.0,Tottori University,22.635
2024,Japan,1521.0,Teikyo University,22.4765
2024,Japan,1532.0,Shizuoka University,22.264
2024,Japan,1538.0,Osaka Medical and Pharmaceutical University,22.114
2024,Japan,1550.0,Saitama University,21.831
2024,Japan,1559.0,Hosei University,21.7025
2024,Japan,1582.0,Akita University,21.2445
2024,Japan,1594.0,Kochi University,21.0635
2024,Japan,1608.0,Shimane University,20.778
2024,Japan,1613.0,Muroran Institute of Technology,20.6855
2024,Japan,1622.0,Dokkyo Medical University,20.412
2024,Japan,1631.0,University of Shizuoka,20.285
2024,Japan,1636.0,Kochi University of Technology,20.1545
2024,Japan,1643.0,Oita University,19.9305
2024,Japan,1653.0,University of Fukui,19.6895
2024,Japan,1671.0,Kogakuin University,19.306
2024,Japan,1685.0,Nara Women’s University,18.8825
2024,Japan,1694.0,Kanazawa Medical University,18.773
2024,Japan,1696.0,Sophia University,18.6805
2024,Japan,1704.0,Osaka Institute of Technology,18.44
2024,Japan,1706.0,Fukuoka University,18.4295
2024,Japan,1713.0,University of Hyogo,18.1105
2024,Japan,1739.0,Iwate University,17.261499999999998
2024,Japan,1742.0,Chuo University,17.2175
2024,Japan,1744.0,Chubu University,17.159
2024,Japan,1762.0,Tokyo City University,16.731
2024,Japan,1769.0,Tokyo University of Agriculture,16.572999999999997
2024,Japan,1774.0,Ibaraki University,16.391499999999997
2024,Japan,1776.0,Meiji University,16.3545
2024,Japan,1793.0,Kwansei Gakuin University,15.901999999999996
2024,Japan,1800.0,Toyama Prefectural University,15.695
2024,Japan,1801.0,Utsunomiya University,15.6925
2024,Japan,1802.0,Doshisha University,15.662
2024,Japan,1804.0,Kyoto Sangyo University,15.5835
2024,Japan,1814.0,Aoyama Gakuin University,15.204
2024,Japan,1823.0,Meijo University,15.025999999999998
2024,Japan,1829.0,Kanagawa University,14.8975
2024,Japan,1844.0,Tokyo Denki University,14.534
2024,Japan,1847.0,Ryukoku University,14.514499999999998
2024,Japan,1863.0,Kansai University,14.081
2024,Japan,1883.0,Chiba Institute of Technology,13.4295
2024,Japan,1893.0,Toyo University,13.01
2025,Japan,28.0,The University of Tokyo,83.3475
2025,Japan,55.0,Kyoto University,75.18249999999999
2025,Japan,120.0,Tohoku University,64.9615
2025,Japan,162.0,Osaka University,61.041
2025,Japan,195.0,Tokyo Institute of Technology,59.1255
2025,Japan,247.0,Nagoya University,56.11149999999999
2025,Japan,307.0,Kyushu University,53.29499999999999
2025,Japan,376.0,Hokkaido University,50.21099999999999
2025,Japan,399.0,University of Tsukuba,49.35850000000001
2025,Japan,470.0,Tokyo Medical and Dental University (TMDU),46.967
2025,Japan,643.0,Juntendo University,41.9725
2025,Japan,657.0,The University of Aizu,41.597
2025,Japan,675.0,Hiroshima University,41.211
2025,Japan,739.0,Kobe University,39.578
2025,Japan,744.0,Keio University,39.4475
2025,Japan,847.0,Waseda University,37.3685
2025,Japan,942.0,Tokyo Medical University,35.6435
2025,Japan,950.0,Wakayama Medical University,35.3645
2025,Japan,968.0,Okayama University,34.98
2025,Japan,1009.0,Yokohama City University,34.195
2025,Japan,1010.0,Kyoto Prefectural University of Medicine,34.178
2025,Japan,1018.0,Chiba University,33.8995
2025,Japan,1027.0,Tokyo University of Agriculture and Technology,33.744
2025,Japan,1031.0,Fujita Health University,33.6435
2025,Japan,1043.0,Kumamoto University,33.4895
2025,Japan,1073.0,Toyota Technological Institute,32.9465
2025,Japan,1082.0,Nippon Medical School,32.805499999999995
2025,Japan,1133.0,Kanazawa University,31.8505
2025,Japan,1136.0,Hamamatsu University School of Medicine,31.767499999999995
2025,Japan,1180.0,"University of Occupational and Environmental Health, Japan",30.861
2025,Japan,1234.0,Hitotsubashi University,29.974
2025,Japan,1239.0,Niigata University,29.9125
2025,Japan,1245.0,Kansai Medical University,29.834
2025,Japan,1257.0,Aichi Medical University,29.597
2025,Japan,1258.0,Hyogo Medical University,29.5735
2025,Japan,1268.0,Nagoya City University,29.3755
2025,Japan,1281.0,Gifu University,29.174
2025,Japan,1303.0,The University of Electro-Communications,28.8705
2025,Japan,1312.0,The Jikei University School of Medicine,28.5315
2025,Japan,1319.0,Kurume University,28.4435
2025,Japan,1330.0,Kindai University,28.3195
2025,Japan,1331.0,Osaka Metropolitan University,28.3105
2025,Japan,1335.0,Showa University,28.164
2025,Japan,1340.0,Tokushima University,28.0785
2025,Japan,1351.0,Nagasaki University,27.907499999999995
2025,Japan,1362.0,Toyohashi University of Technology (TUT),27.7605
2025,Japan,1381.0,Shiga University of Medical Science,27.3825
2025,Japan,1404.0,Tokai University,27.008000000000003
2025,Japan,1407.0,Kyushu Institute of Technology (Kyutech),26.9735
2025,Japan,1410.0,Shinshu University,26.9405
2025,Japan,1417.0,Tokyo University of Science,26.825
2025,Japan,1420.0,Sapporo Medical University,26.745
2025,Japan,1432.0,Saitama Medical University,26.5025
2025,Japan,1440.0,University of Toyama,26.3525
2025,Japan,1441.0,Nagaoka University of Technology,26.3295
2025,Japan,1445.0,Tokyo University of Marine Science and Technology,26.284
2025,Japan,1447.0,Yokohama National University,26.2205
2025,Japan,1450.0,Tokyo Metropolitan University,26.171000000000003
2025,Japan,1472.0,Yamagata University,25.692
2025,Japan,1478.0,Kagawa University,25.6315
2025,Japan,1480.0,Hosei University,25.5845
2025,Japan,1498.0,Nagoya Institute of Technology,25.2005
2025,Japan,1504.0,Rikkyo University,25.13
2025,Japan,1514.0,Kitasato University,24.9695
2025,Japan,1528.0,Toho University,24.844
2025,Japan,1542.0,Osaka Medical and Pharmaceutical University,24.578
2025,Japan,1554.0,Ehime University,24.4115
2025,Japan,1578.0,Gunma University,23.9355
2025,Japan,1581.0,Ritsumeikan University,23.9285
2025,Japan,1589.0,Yamaguchi University,23.768
2025,Japan,1593.0,Mie University,23.733
2025,Japan,1600.0,Ochanomizu University,23.6045
